契約番号,請求回,請求日,顧客コード,前受金金額,請求金額,消費税,前受金からの取崩金額,差引請求額,担当部署名,売上集計区分,契約月数,延長区分,契約期間
B25036093,4,2026/3/31,11843,0,200,20,0,220,大阪支店,レンタル法人,36,延長,12ヶ月以上
B25036093,5,2026/4/30,11843,0,200,20,0,220,大阪支店,レンタル法人,36,延長,12ヶ月以上
B25036093,6,2026/5/31,11843,0,200,20,0,220,大阪支店,レンタル法人,36,延長,12ヶ月以上
B25036093,7,2026/6/30,11843,0,200,20,0,220,大阪支店,レンタル法人,36,延長,12ヶ月以上
B25036093,8,2026/7/31,11843,0,200,20,0,220,大阪支店,レンタル法人,36,延長,12ヶ月以上
B25036093,9,2026/8/31,11843,0,200,20,0,220,大阪支店,レンタル法人,36,延長,12ヶ月以上
B25036181,1,2025/12/31,5911,0,3160,316,0,3476,大阪支店,レンタル法人,1,延長,12ヶ月未満
B26001239,1,2026/1/31,12191,0,4800,480,0,5280,大阪支店,レンタル法人,0,延長,12ヶ月未満
B26001240,1,2026/1/31,12191,0,12000,1200,0,13200,大阪支店,レンタル法人,1,延長,12ヶ月未満
B26001241,1,2026/1/31,10059,0,4920,492,0,5412,大阪支店,レンタル法人,1,延長,12ヶ月未満
B26001243,1,2026/1/31,8072,0,8300,830,0,9130,大阪支店,レンタル法人,1,延長,12ヶ月未満
B26001252,1,2026/1/31,8072,0,7360,736,0,8096,大阪支店,レンタル法人,1,延長,12ヶ月未満
B26001254,1,2026/1/31,12191,0,12000,1200,0,13200,大阪支店,レンタル法人,1,延長,12ヶ月未満
B26001257,1,2026/1/31,5911,0,9600,960,0,10560,大阪支店,レンタル法人,1,延長,12ヶ月未満
B26001260,1,2026/1/31,9693,0,9500,950,0,10450,大阪支店,レンタル法人,1,延長,12ヶ月未満
B26001261,1,2026/1/31,9693,0,9500,950,0,10450,大阪支店,レンタル法人,1,延長,12ヶ月未満
B26001387,1,2026/3/31,14255,0,0,0,0,0,大阪支店,レンタル法人,2,新規,12ヶ月未満
B26001414,1,2026/1/31,1401,0,18000,1800,0,19800,大阪支店,レンタル法人,0,新規,12ヶ月未満
B26001466,1,2026/1/31,5078,0,420200,42020,0,462220,大阪支店,レンタル法人,0,新規,12ヶ月未満
B26002736,1,2026/1/31,5911,0,18400,1840,0,20240,大阪支店,レンタル法人,2,延長,12ヶ月未満
B26002736,2,2026/2/28,5911,0,18400,1840,0,20240,大阪支店,レンタル法人,2,延長,12ヶ月未満
B26002739,1,2026/1/31,5911,0,3160,316,0,3476,大阪支店,レンタル法人,1,延長,12ヶ月未満
B26002755,1,2026/1/31,5911,0,7000,700,0,7700,大阪支店,レンタル法人,1,延長,12ヶ月未満
B26002761,1,2026/2/28,12191,0,4800,480,0,5280,大阪支店,レンタル法人,1,延長,12ヶ月未満
